"landed_year","dealer_state","dealer_city","total_live_lbs","total_value","total_adjusted_val"
1989,"FL","OLDSMAR",9072,6713,12453
1989,"FL","PALMETTO",32406,26727,49583
1989,"FL","PANACEA",649317,387416,718706
1989,"FL","PANAMA CITY",891546,1862068,3454366
1989,"FL","PANAMA CITY BEACH",22164,41693,77345
1989,"FL","PENSACOLA",2319295,3380411,6271077
1989,"FL","PERRY",97,160,296
1989,"FL","PLACIDA",493844,699978,1298543
1989,"FL","POMPANO BEACH",1078,3342,6200
1989,"FL","PORT CHARLOTTE",280763,145129,269232
1989,"FL","PORT SAINT JOE",168122,438602,813659
1989,"FL","PUNTA GORDA",179052,88690,164533
1989,"FL","REDINGTON SHORES",66708,105277,195303
1989,"FL","RUSKIN",127450,303521,563070
1989,"FL","SAINT JAMES CITY",11534,14730,27328
1989,"FL","SAINT MARKS",77423,119852,222343
1989,"FL","SAINT PETERSBURG",4376174,7433066,13789256
1989,"FL","SARASOTA",53112,85077,157829
1989,"FL","SOPCHOPPY",251400,123186,228525
1989,"FL","SOUTHPORT",333471,265119,491826
1989,"FL","SPRING HILL",8133,15662,29056
1989,"FL","STEINHATCHEE",562591,504930,936706
1989,"FL","SUMMERLAND KEY",1246350,3290491,6104267
1989,"FL","SUNRISE",35698,49297,91452
1989,"FL","SUWANNEE",254450,329835,611885
1989,"FL","TAMPA",3489052,6421223,11912160
1989,"FL","TARPON SPRINGS",1993885,3584856,6650352
1989,"FL","TAVERNIER",313242,829207,1538278
1989,"FL","TITUSVILLE",28,35,65
1989,"FL","VENICE",17514,33023,61261
1989,"FL","WAKULLA SPRINGS",75042,37061,68753
1989,"FL","WEST PALM BEACH",1248,2517,4670
1989,"FL","YANKEETOWN",410945,223380,414399
1989,"FL","YOUNGSTOWN",7620,436566,809884
1989,"LA","ABBEVILLE",4069600,6943209,12880510
1989,"LA","BARATARIA",465720,645681,1197819
1989,"LA","BATON ROUGE",50575,80457,149257
1989,"LA","BELLE CHASSE",387289,641440,1189950
1989,"LA","BERWICK",74425,69802,129491
1989,"LA","BOOTHVILLE",2292396,3361427,6235862
1989,"LA","BURAS",1053577,1031724,1913975
1989,"LA","CAMERON",914572,1190236,2208034
1989,"LA","CHALMETTE",107310,89399,165846
1989,"LA","CHAUVIN",7592506,8238923,15284218
1989,"LA","CUT OFF",1576362,1482959,2751073
1989,"LA","DELACROIX",424765,595121,1104023
1989,"LA","DELCAMBRE",2882797,4734007,8782167
1989,"LA","DES ALLEMANDS",207912,347659,644950
1989,"LA","DULAC",15608829,21629383,40125176
1989,"LA","EMPIRE",3386279,3908670,7251066
1989,"LA","FRANKLIN",74425,69802,129491
1989,"LA","GOLDEN MEADOW",13566766,20226810,37523232
1989,"LA","GRAND CHENIER",924,645,1197
1989,"LA","GRAND ISLE",5590671,5872846,10894857
1989,"LA","GRETNA",821307,1091449,2024772
1989,"LA","HACKBERRY",472069,385326,714825
1989,"LA","HOUMA",1679510,1508224,2797943
1989,"LA","JEANERETTE",18429,22481,41705
1989,"LA","LAFAYETTE",45879,51534,95602
1989,"LA","LAFITTE",5866066,8866176,16447851
1989,"LA","LAKE ARTHUR",68950,72050,133661
1989,"LA","MADISONVILLE",1162516,980490,1818930
1989,"LA","MARRERO",1492276,1340536,2486861
1989,"LA","METAIRIE",19001,42461,78770
1989,"LA","MONTEGUT",1778996,1637298,3037389
1989,"LA","MORGAN CITY",491600,729576,1353454
1989,"LA","NEW ORLEANS",829834,1006837,1867807
1989,"LA","PATTERSON",371531,922727,1711773
1989,"LA","PORT SULPHUR",86939,71129,131953
1989,"LA","SAINT AMANT",231771,255385,473771
1989,"LA","SAINT BERNARD",4484772,5812387,10782695
1989,"LA","THERIOT",3140820,3102645,5755791
1989,"LA","VENICE",4512068,6286406,11662061
1989,"LA","WESTWEGO",3420,5388,9995
1989,"MS","BAY SAINT LOUIS",615874,841111,1560364
1989,"MS","BILOXI",10619562,19573444,36311153
1989,"MS","D'IBERVILLE",1742,1954,3625
1989,"MS","GAUTIER",237345,322314,597933
1989,"MS","GULFPORT",720963,1302191,2415725
1989,"MS","LAKESHORE",1026774,1409349,2614516
1989,"MS","LONG BEACH",348952,542283,1006002
1989,"MS","OCEAN SPRINGS",241158,300478,557424
1989,"MS","PASCAGOULA",1653257,2965968,5502237
1989,"MS","PASS CHRISTIAN",611722,948509,1759602
1989,"TX","ANAHUAC",433528,333125,617986
1989,"TX","ARANSAS PASS",14155116,32080516,59513320
1989,"TX","BAYTOWN",94989,69623,129160
1989,"TX","BOLIVAR PENINSULA",4029316,7291021,13525745
1989,"TX","BROWNSVILLE",21033236,47075185,87330284
1989,"TX","CORPUS CHRISTI",80504,84820,157352
1989,"TX","DICKINSON",429441,448027,831145
1989,"TX","FREEPORT",4775844,9346853,17339568
1989,"TX","FULTON",2214586,3144483,5833403
1989,"TX","GALVESTON",2904420,4320925,8015851
1989,"TX","INDIANOLA",266999,389159,721938
1989,"TX","KEMAH",818837,995887,1847493
1989,"TX","LOS FRESNOS",968618,2293694,4255086
1989,"TX","MATAGORDA",130926,146524,271820
1989,"TX","NUECES",178340,160870,298434
1989,"TX","PALACIOS",8352249,17567130,32589195
1989,"TX","PORT ARTHUR",12672639,25282088,46901395
1989,"TX","PORT ISABEL",14167734,32543514,60372236
1989,"TX","PORT LAVACA",2527746,4517628,8380758
1989,"TX","PORT O'CONNOR",1013253,1601226,2970472
1989,"TX","ROCKPORT",728843,1104666,2049292
1989,"TX","SAN LEON",987557,970591,1800566
1989,"TX","SARGENT",85399,44546,82639
1989,"TX","SEABROOK",175850,179923,333779
1989,"TX","SEADRIFT",1816622,1631526,3026683
1989,"TX","TEXAS CITY",126093,102825,190753
1990,"AL","BAYOU LA BATRE",8324674,17208263,30771556
1990,"AL","BON SECOUR",8121029,18149543,32454741
1990,"AL","CODEN",361571,636197,1137639
1990,"AL","DAUPHIN ISLAND",112859,228408,408436
1990,"AL","GULF SHORES",336756,586399,1048590
1990,"AL","MOBILE",9925,12308,22009
1990,"AL","THEODORE",246547,325104,581347
1990,"FL","ANNA MARIA",1124,2886,5160
1990,"FL","APALACHICOLA",2264401,24971811,44654221
1990,"FL","APOPKA",515132,830695,1485437
1990,"FL","BAGDAD",2295,2080,3720
1990,"FL","BIG PINE KEY",715,3089,5524
1990,"FL","BOCA GRANDE",299147,445349,796365
